Slot,Bus1,Bus2,Bus3,Bus4,Bus6,Bus7,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus27,Bus28,Bus29,Bus31,Bus32,Bus70,Bus74,Bus75,Bus114,Bus115,Bus117,Bus33,Bus34,Bus35,Bus36,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus62,Bus66,Bus67,Bus76,Bus77,Bus78,Bus79,Bus80,Bus97,Bus98,Bus118,Bus82,Bus83,Bus84,Bus85,Bus86,Bus88,Bus90,Bus92,Bus93,Bus94,Bus95,Bus96,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus112,LOAD
178,275.18255,107.90775,210.427725,161.88705,280.5703,102.519975,377.702525,253.5807,183.4381,75.53035,485.610325,134.897425,57.92265,323.7233,242.805175,97.1322,75.53035,53.9793,37.76515,334.549625,91.74445,129.50965,232.02965,318.33545,335.464525,345.630125,238.891375,43.1529,118.683275,107.90775,25.836275,66.26235,37.061675,34.8187,28.565925,20.9344,39.145925,39.145925,19.043925,16.927975,56.073825,29.623925,35.9719,21.15995,92.0458,17.986,17.986,19.043925,24.33395,119.553725,66.653825,88.871775,12.69595,12.69595,293.06525,82.5238,81.4658,41.261875,29.623925,71.9438,64.537825,75.117825,41.261875,137.539625,15.869975,35.9719,34.9139,207.4897,76.84805,42.266425,92.217625,80.69045,184.43535,299.70735,249.756125,46.108825,115.272075,161.3809,146.0113,142.16885,84.53285,19.211975,88.375225,146.0113,119.114475,165.2233,106.156175,7.6848,30.739225,149.8537,96.060025,10638.8647
179,275.4027667,107.9941,210.5961167,162.0166,280.7948333,102.6020167,378.0047833,253.7836333,183.5849,75.5908,485.99895,135.0053833,57.969,323.9823667,242.9994833,97.20993333,75.5908,54.0225,37.79536667,334.81735,91.81786667,129.6133,232.2153333,318.5902,335.7329833,345.9067167,239.08255,43.18743333,118.77825,107.9941,25.81908333,66.21826667,37.03701667,34.79553333,28.54691667,20.92046667,39.11988333,39.11988333,19.03125,16.91671667,56.03651667,29.60421667,35.94796667,21.14586667,91.98456667,17.97403333,17.97403333,19.03125,24.31776667,119.4741833,66.60948333,88.81265,12.6875,12.6875,292.8702667,82.4689,81.4116,41.23441667,29.60421667,71.89593333,64.49488333,75.06785,41.23441667,137.4481167,15.85941667,35.94796667,34.89066667,207.4988333,76.85143333,42.26828333,92.22168333,80.694,184.4434667,299.7205333,249.7671167,46.11085,115.27715,161.388,146.0177333,142.1751,84.53656667,19.21281667,88.37911667,146.0177333,119.1197167,165.2305667,106.16085,7.685133333,30.74058333,149.8603,96.06425,10642.36343
180,275.6229833,108.08045,210.7645083,162.14615,281.0193667,102.6840583,378.3070417,253.9865667,183.7317,75.65125,486.387575,135.1133417,58.01535,324.2414333,243.1937917,97.28766667,75.65125,54.0657,37.82558333,335.085075,91.89128333,129.71695,232.4010167,318.84495,336.0014417,346.1833083,239.273725,43.22196667,118.873225,108.08045,25.80189167,66.17418333,37.01235833,34.77236667,28.52790833,20.90653333,39.09384167,39.09384167,19.018575,16.90545833,55.99920833,29.58450833,35.92403333,21.13178333,91.92333333,17.96206667,17.96206667,19.018575,24.30158333,119.3946417,66.56514167,88.753525,12.67905,12.67905,292.6752833,82.414,81.3574,41.20695833,29.58450833,71.84806667,64.45194167,75.017875,41.20695833,137.3566083,15.84885833,35.92403333,34.86743333,207.5079667,76.85481667,42.27014167,92.22574167,80.69755,184.4515833,299.7337167,249.7781083,46.112875,115.282225,161.3951,146.0241667,142.18135,84.54028333,19.21365833,88.38300833,146.0241667,119.1249583,165.2378333,106.165525,7.685466667,30.74194167,149.8669,96.068475,10645.86217
181,275.8432,108.1668,210.9329,162.2757,281.2439,102.7661,378.6093,254.1895,183.8785,75.7117,486.7762,135.2213,58.0617,324.5005,243.3881,97.3654,75.7117,54.1089,37.8558,335.3528,91.9647,129.8206,232.5867,319.0997,336.2699,346.4599,239.4649,43.2565,118.9682,108.1668,25.7847,66.1301,36.9877,34.7492,28.5089,20.8926,39.0678,39.0678,19.0059,16.8942,55.9619,29.5648,35.9001,21.1177,91.8621,17.9501,17.9501,19.0059,24.2854,119.3151,66.5208,88.6944,12.6706,12.6706,292.4803,82.3591,81.3032,41.1795,29.5648,71.8002,64.409,74.9679,41.1795,137.2651,15.8383,35.9001,34.8442,207.5171,76.8582,42.272,92.2298,80.7011,184.4597,299.7469,249.7891,46.1149,115.2873,161.4022,146.0306,142.1876,84.544,19.2145,88.3869,146.0306,119.1302,165.2451,106.1702,7.6858,30.7433,149.8735,96.0727,10649.3609
182,276.0758333,108.258025,211.1107917,162.4125583,281.4810833,102.8527667,378.9286,254.4038667,184.033575,75.77555,487.1867167,135.3353333,58.11066667,324.7741667,243.5933583,97.44751667,75.77555,54.15453333,37.887725,335.6356167,92.04225833,129.9300833,232.78285,319.3688167,336.5534917,346.7520833,239.6668583,43.29298333,119.0685333,108.258025,25.76230833,66.07265833,36.95556667,34.71901667,28.48414167,20.87445833,39.03386667,39.03386667,18.98939167,16.879525,55.91329167,29.53911667,35.86891667,21.09935833,91.78230833,17.93450833,17.93450833,18.98939167,24.2643,119.2114583,66.46301667,88.61735833,12.6596,12.6596,292.2262583,82.28755833,81.23258333,41.14373333,29.53911667,71.73783333,64.35305833,74.90278333,41.14373333,137.145875,15.82454167,35.86891667,34.81393333,207.5370917,76.8656,42.276075,92.23868333,80.708875,184.4774667,299.775775,249.8131583,46.11934167,115.2984,161.41775,146.0446583,142.2013,84.55214167,19.21635833,88.39541667,146.0446583,119.141675,165.2610167,106.180425,7.686541667,30.74625833,149.8879333,96.08195833,10652.87983
183,276.3084667,108.34925,211.2886833,162.5494167,281.7182667,102.9394333,379.2479,254.6182333,184.18865,75.8394,487.5972333,135.4493667,58.15963333,325.0478333,243.7986167,97.52963333,75.8394,54.20016667,37.91965,335.9184333,92.11981667,130.0395667,232.979,319.6379333,336.8370833,347.0442667,239.8688167,43.32946667,119.1688667,108.34925,25.73991667,66.01521667,36.92343333,34.68883333,28.45938333,20.85631667,38.99993333,38.99993333,18.97288333,16.86485,55.86468333,29.51343333,35.83773333,21.08101667,91.70251667,17.91891667,17.91891667,18.97288333,24.2432,119.1078167,66.40523333,88.54031667,12.6486,12.6486,291.9722167,82.21601667,81.16196667,41.10796667,29.51343333,71.67546667,64.29711667,74.83766667,41.10796667,137.02665,15.81078333,35.83773333,34.78366667,207.5570833,76.873,42.28015,92.24756667,80.71665,184.4952333,299.80465,249.8372167,46.12378333,115.3095,161.4333,146.0587167,142.215,84.56028333,19.21821667,88.40393333,146.0587167,119.15315,165.2769333,106.19065,7.687283333,30.74921667,149.9023667,96.09121667,10656.39877
184,276.5411,108.440475,211.466575,162.686275,281.95545,103.0261,379.5672,254.8326,184.343725,75.90325,488.00775,135.5634,58.2086,325.3215,244.003875,97.61175,75.90325,54.2458,37.951575,336.20125,92.197375,130.14905,233.17515,319.90705,337.120675,347.33645,240.070775,43.36595,119.2692,108.440475,25.717525,65.957775,36.8913,34.65865,28.434625,20.838175,38.966,38.966,18.956375,16.850175,55.816075,29.48775,35.80655,21.062675,91.622725,17.903325,17.903325,18.956375,24.2221,119.004175,66.34745,88.463275,12.6376,12.6376,291.718175,82.144475,81.09135,41.0722,29.48775,71.6131,64.241175,74.77255,41.0722,136.907425,15.797025,35.80655,34.7534,207.577075,76.8804,42.284225,92.25645,80.724425,184.513,299.833525,249.861275,46.128225,115.3206,161.44885,146.072775,142.2287,84.568425,19.220075,88.41245,146.072775,119.164625,165.29285,106.200875,7.688025,30.752175,149.9168,96.100475,10659.9177
185,276.7737333,108.5317,211.6444667,162.8231333,282.1926333,103.1127667,379.8865,255.0469667,184.4988,75.9671,488.4182667,135.6774333,58.25756667,325.5951667,244.2091333,97.69386667,75.9671,54.29143333,37.9835,336.4840667,92.27493333,130.2585333,233.3713,320.1761667,337.4042667,347.6286333,240.2727333,43.40243333,119.3695333,108.5317,25.69513333,65.90033333,36.85916667,34.62846667,28.40986667,20.82003333,38.93206667,38.93206667,18.93986667,16.8355,55.76746667,29.46206667,35.77536667,21.04433333,91.54293333,17.88773333,17.88773333,18.93986667,24.201,118.9005333,66.28966667,88.38623333,12.6266,12.6266,291.4641333,82.07293333,81.02073333,41.03643333,29.46206667,71.55073333,64.18523333,74.70743333,41.03643333,136.7882,15.78326667,35.77536667,34.72313333,207.5970667,76.8878,42.2883,92.26533333,80.7322,184.5307667,299.8624,249.8853333,46.13266667,115.3317,161.4644,146.0868333,142.2424,84.57656667,19.22193333,88.42096667,146.0868333,119.1761,165.3087667,106.2111,7.688766667,30.75513333,149.9312333,96.10973333,10663.43663
186,277.0063667,108.622925,211.8223583,162.9599917,282.4298167,103.1994333,380.2058,255.2613333,184.653875,76.03095,488.8287833,135.7914667,58.30653333,325.8688333,244.4143917,97.77598333,76.03095,54.33706667,38.015425,336.7668833,92.35249167,130.3680167,233.56745,320.4452833,337.6878583,347.9208167,240.4746917,43.43891667,119.4698667,108.622925,25.67274167,65.84289167,36.82703333,34.59828333,28.38510833,20.80189167,38.89813333,38.89813333,18.92335833,16.820825,55.71885833,29.43638333,35.74418333,21.02599167,91.46314167,17.87214167,17.87214167,18.92335833,24.1799,118.7968917,66.23188333,88.30919167,12.6156,12.6156,291.2100917,82.00139167,80.95011667,41.00066667,29.43638333,71.48836667,64.12929167,74.64231667,41.00066667,136.668975,15.76950833,35.74418333,34.69286667,207.6170583,76.8952,42.292375,92.27421667,80.739975,184.5485333,299.891275,249.9093917,46.13710833,115.3428,161.47995,146.1008917,142.2561,84.58470833,19.22379167,88.42948333,146.1008917,119.187575,165.3246833,106.221325,7.689508333,30.75809167,149.9456667,96.11899167,10666.95557
187,277.239,108.71415,212.00025,163.09685,282.667,103.2861,380.5251,255.4757,184.80895,76.0948,489.2393,135.9055,58.3555,326.1425,244.61965,97.8581,76.0948,54.3827,38.04735,337.0497,92.43005,130.4775,233.7636,320.7144,337.97145,348.213,240.67665,43.4754,119.5702,108.71415,25.65035,65.78545,36.7949,34.5681,28.36035,20.78375,38.8642,38.8642,18.90685,16.80615,55.67025,29.4107,35.713,21.00765,91.38335,17.85655,17.85655,18.90685,24.1588,118.69325,66.1741,88.23215,12.6046,12.6046,290.95605,81.92985,80.8795,40.9649,29.4107,71.426,64.07335,74.5772,40.9649,136.54975,15.75575,35.713,34.6626,207.63705,76.9026,42.29645,92.2831,80.74775,184.5663,299.92015,249.93345,46.14155,115.3539,161.4955,146.11495,142.2698,84.59285,19.22565,88.438,146.11495,119.19905,165.3406,106.23155,7.69025,30.76105,149.9601,96.12825,10670.4745
188,277.4716333,108.805375,212.1781417,163.2337083,282.9041833,103.3727667,380.8444,255.6900667,184.964025,76.15865,489.6498167,136.0195333,58.40446667,326.4161667,244.8249083,97.94021667,76.15865,54.42833333,38.079275,337.3325167,92.50760833,130.5869833,233.95975,320.9835167,338.2550417,348.5051833,240.8786083,43.51188333,119.6705333,108.805375,25.62795833,65.72800833,36.76276667,34.53791667,28.33559167,20.76560833,38.83026667,38.83026667,18.89034167,16.791475,55.62164167,29.38501667,35.68181667,20.98930833,91.30355833,17.84095833,17.84095833,18.89034167,24.1377,118.5896083,66.11631667,88.15510833,12.5936,12.5936,290.7020083,81.85830833,80.80888333,40.92913333,29.38501667,71.36363333,64.01740833,74.51208333,40.92913333,136.430525,15.74199167,35.68181667,34.63233333,207.6570417,76.91,42.300525,92.29198333,80.755525,184.5840667,299.949025,249.9575083,46.14599167,115.365,161.51105,146.1290083,142.2835,84.60099167,19.22750833,88.44651667,146.1290083,119.210525,165.3565167,106.241775,7.690991667,30.76400833,149.9745333,96.13750833,10673.99343
189,277.7042667,108.8966,212.3560333,163.3705667,283.1413667,103.4594333,381.1637,255.9044333,185.1191,76.2225,490.0603333,136.1335667,58.45343333,326.6898333,245.0301667,98.02233333,76.2225,54.47396667,38.1112,337.6153333,92.58516667,130.6964667,234.1559,321.2526333,338.5386333,348.7973667,241.0805667,43.54836667,119.7708667,108.8966,25.60556667,65.67056667,36.73063333,34.50773333,28.31083333,20.74746667,38.79633333,38.79633333,18.87383333,16.7768,55.57303333,29.35933333,35.65063333,20.97096667,91.22376667,17.82536667,17.82536667,18.87383333,24.1166,118.4859667,66.05853333,88.07806667,12.5826,12.5826,290.4479667,81.78676667,80.73826667,40.89336667,29.35933333,71.30126667,63.96146667,74.44696667,40.89336667,136.3113,15.72823333,35.65063333,34.60206667,207.6770333,76.9174,42.3046,92.30086667,80.7633,184.6018333,299.9779,249.9815667,46.15043333,115.3761,161.5266,146.1430667,142.2972,84.60913333,19.22936667,88.45503333,146.1430667,119.222,165.3724333,106.252,7.691733333,30.76696667,149.9889667,96.14676667,10677.51237
190,277.9369,108.987825,212.533925,163.507425,283.37855,103.5461,381.483,256.1188,185.274175,76.28635,490.47085,136.2476,58.5024,326.9635,245.235425,98.10445,76.28635,54.5196,38.143125,337.89815,92.662725,130.80595,234.35205,321.52175,338.822225,349.08955,241.282525,43.58485,119.8712,108.987825,25.583175,65.613125,36.6985,34.47755,28.286075,20.729325,38.7624,38.7624,18.857325,16.762125,55.524425,29.33365,35.61945,20.952625,91.143975,17.809775,17.809775,18.857325,24.0955,118.382325,66.00075,88.001025,12.5716,12.5716,290.193925,81.715225,80.66765,40.8576,29.33365,71.2389,63.905525,74.38185,40.8576,136.192075,15.714475,35.61945,34.5718,207.697025,76.9248,42.308675,92.30975,80.771075,184.6196,300.006775,250.005625,46.154875,115.3872,161.54215,146.157125,142.3109,84.617275,19.231225,88.46355,146.157125,119.233475,165.38835,106.262225,7.692475,30.769925,150.0034,96.156025,10681.0313
191,278.1695333,109.07905,212.7118167,163.6442833,283.6157333,103.6327667,381.8023,256.3331667,185.42925,76.3502,490.8813667,136.3616333,58.55136667,327.2371667,245.4406833,98.18656667,76.3502,54.56523333,38.17505,338.1809667,92.74028333,130.9154333,234.5482,321.7908667,339.1058167,349.3817333,241.4844833,43.62133333,119.9715333,109.07905,25.56078333,65.55568333,36.66636667,34.44736667,28.26131667,20.71118333,38.72846667,38.72846667,18.84081667,16.74745,55.47581667,29.30796667,35.58826667,20.93428333,91.06418333,17.79418333,17.79418333,18.84081667,24.0744,118.2786833,65.94296667,87.92398333,12.5606,12.5606,289.9398833,81.64368333,80.59703333,40.82183333,29.30796667,71.17653333,63.84958333,74.31673333,40.82183333,136.07285,15.70071667,35.58826667,34.54153333,207.7170167,76.9322,42.31275,92.31863333,80.77885,184.6373667,300.03565,250.0296833,46.15931667,115.3983,161.5577,146.1711833,142.3246,84.62541667,19.23308333,88.47206667,146.1711833,119.24495,165.4042667,106.27245,7.693216667,30.77288333,150.0178333,96.16528333,10684.55023
192,278.4021667,109.170275,212.8897083,163.7811417,283.8529167,103.7194333,382.1216,256.5475333,185.584325,76.41405,491.2918833,136.4756667,58.60033333,327.5108333,245.6459417,98.26868333,76.41405,54.61086667,38.206975,338.4637833,92.81784167,131.0249167,234.74435,322.0599833,339.3894083,349.6739167,241.6864417,43.65781667,120.0718667,109.170275,25.53839167,65.49824167,36.63423333,34.41718333,28.23655833,20.69304167,38.69453333,38.69453333,18.82430833,16.732775,55.42720833,29.28228333,35.55708333,20.91594167,90.98439167,17.77859167,17.77859167,18.82430833,24.0533,118.1750417,65.88518333,87.84694167,12.5496,12.5496,289.6858417,81.57214167,80.52641667,40.78606667,29.28228333,71.11416667,63.79364167,74.25161667,40.78606667,135.953625,15.68695833,35.55708333,34.51126667,207.7370083,76.9396,42.316825,92.32751667,80.786625,184.6551333,300.064525,250.0537417,46.16375833,115.4094,161.57325,146.1852417,142.3383,84.63355833,19.23494167,88.48058333,146.1852417,119.256425,165.4201833,106.282675,7.693958333,30.77584167,150.0322667,96.17454167,10688.06917
193,278.6348,109.2615,213.0676,163.918,284.0901,103.8061,382.4409,256.7619,185.7394,76.4779,491.7024,136.5897,58.6493,327.7845,245.8512,98.3508,76.4779,54.6565,38.2389,338.7466,92.8954,131.1344,234.9405,322.3291,339.673,349.9661,241.8884,43.6943,120.1722,109.2615,25.516,65.4408,36.6021,34.387,28.2118,20.6749,38.6606,38.6606,18.8078,16.7181,55.3786,29.2566,35.5259,20.8976,90.9046,17.763,17.763,18.8078,24.0322,118.0714,65.8274,87.7699,12.5386,12.5386,289.4318,81.5006,80.4558,40.7503,29.2566,71.0518,63.7377,74.1865,40.7503,135.8344,15.6732,35.5259,34.481,207.757,76.947,42.3209,92.3364,80.7944,184.6729,300.0934,250.0778,46.1682,115.4205,161.5888,146.1993,142.352,84.6417,19.2368,88.4891,146.1993,119.2679,165.4361,106.2929,7.6947,30.7788,150.0467,96.1838,10691.5881
194,280.5787,110.0237667,214.554075,165.061575,286.0720667,104.5303083,385.1090083,258.5532083,187.0352167,77.01145,495.132775,137.542625,59.05846667,330.0712917,247.5663833,99.03694167,77.01145,55.03780833,38.505675,341.109875,93.54349167,132.0492583,236.5795667,324.5778333,342.0427333,352.40765,243.5759333,43.99913333,121.0105833,110.0237667,25.62636667,65.72386667,36.760425,34.53574167,28.333825,20.764325,38.827825,38.827825,18.88915833,16.79040833,55.61814167,29.38315,35.67956667,20.98799167,91.2978,17.83983333,17.83983333,18.88915833,24.13615833,118.5821167,66.11214167,88.14955,12.59283333,12.59283333,290.6837333,81.85313333,80.80380833,40.92656667,29.38315,71.35914167,64.01339167,74.50739167,40.92656667,136.42195,15.74099167,35.67956667,34.63015,209.155125,77.464825,42.6057,92.95779167,81.33811667,185.9156833,302.112925,251.7607333,46.4789,116.1972417,162.6762333,147.183175,143.309975,85.21130833,19.36625,89.0846,147.183175,120.070525,166.549425,107.0082167,7.746483333,30.98593333,151.0564583,96.83108333,10760.37292
195,282.5226,110.7860333,216.04055,166.20515,288.0540333,105.2545167,387.7771167,260.3445167,188.3310333,77.545,498.56315,138.49555,59.46763333,332.3580833,249.2815667,99.72308333,77.545,55.41911667,38.77245,343.47315,94.19158333,132.9641167,238.2186333,326.8265667,344.4124667,354.8492,245.2634667,44.30396667,121.8489667,110.7860333,25.73673333,66.00693333,36.91875,34.68448333,28.45585,20.85375,38.99505,38.99505,18.97051667,16.86271667,55.85768333,29.5097,35.83323333,21.07838333,91.691,17.91666667,17.91666667,18.97051667,24.24011667,119.0928333,66.39688333,88.5292,12.64706667,12.64706667,291.9356667,82.20566667,81.15181667,41.10283333,29.5097,71.66648333,64.28908333,74.82828333,41.10283333,137.0095,15.80878333,35.83323333,34.7793,210.55325,77.98265,42.8905,93.57918333,81.88183333,187.1584667,304.13245,253.4436667,46.7896,116.9739833,163.7636667,148.16705,144.26795,85.78091667,19.4957,89.6801,148.16705,120.87315,167.66275,107.7235333,7.798266667,31.19306667,152.0662167,97.47836667,10829.15773
196,284.4665,111.5483,217.527025,167.348725,290.036,105.978725,390.445225,262.135825,189.62685,78.07855,501.993525,139.448475,59.8768,334.644875,250.99675,100.409225,78.07855,55.800425,39.039225,345.836425,94.839675,133.878975,239.8577,329.0753,346.7822,357.29075,246.951,44.6088,122.68735,111.5483,25.8471,66.29,37.077075,34.833225,28.577875,20.943175,39.162275,39.162275,19.051875,16.935025,56.097225,29.63625,35.9869,21.168775,92.0842,17.9935,17.9935,19.051875,24.344075,119.60355,66.681625,88.90885,12.7013,12.7013,293.1876,82.5582,81.499825,41.2791,29.63625,71.973825,64.564775,75.149175,41.2791,137.59705,15.876575,35.9869,34.92845,211.951375,78.500475,43.1753,94.200575,82.42555,188.40125,306.151975,255.1266,47.1003,117.750725,164.8511,149.150925,145.225925,86.350525,19.62515,90.2756,149.150925,121.675775,168.776075,108.43885,7.85005,31.4002,153.075975,98.12565,10897.94255
197,286.4104,112.3105667,219.0135,168.4923,292.0179667,106.7029333,393.1133333,263.9271333,190.9226667,78.6121,505.4239,140.4014,60.28596667,336.9316667,252.7119333,101.0953667,78.6121,56.18173333,39.306,348.1997,95.48776667,134.7938333,241.4967667,331.3240333,349.1519333,359.7323,248.6385333,44.91363333,123.5257333,112.3105667,25.95746667,66.57306667,37.2354,34.98196667,28.6999,21.0326,39.3295,39.3295,19.13323333,17.00733333,56.33676667,29.7628,36.14056667,21.25916667,92.4774,18.07033333,18.07033333,19.13323333,24.44803333,120.1142667,66.96636667,89.2885,12.75553333,12.75553333,294.4395333,82.91073333,81.84783333,41.45536667,29.7628,72.28116667,64.84046667,75.47006667,41.45536667,138.1846,15.94436667,36.14056667,35.0776,213.3495,79.0183,43.4601,94.82196667,82.96926667,189.6440333,308.1715,256.8095333,47.411,118.5274667,165.9385333,150.1348,146.1839,86.92013333,19.7546,90.8711,150.1348,122.4784,169.8894,109.1541667,7.901833333,31.60733333,154.0857333,98.77293333,10966.72737
