BUS_ID,Unnamed: 0,TYPE,PD,QD,GS,BS,AREA,VM,VA,BASEKV,ZONE,VMAX,VMIN,LAM_P,LAMQ,MU_VMAX,MU_VMIN,BUS_NAME,BUS_LOCATION,VOLL
bus6163,1212,1,0,0,0,0,6,1.0101,-51.652,115,22,1.1,0.9,523.25,61.09,0,0,SEGUIN 1 2,SEGUIN  ,52325
bus6164,1213,2,0,0,0,0,6,1.03,-44.881,13.8,22,1.1,0.9,16.13,0,0,0,SEGUIN 1 3,SEGUIN  ,1613
bus6165,1214,2,0,0,0,0,6,1.03,-44.809,13.8,22,1.1,0.9,16.14,0,0,0,SEGUIN 1 4,SEGUIN  ,1614
bus6166,1215,2,0,0,0,0,6,1.03,-45.222,13.8,22,1.1,0.9,16.12,0,0,0,SEGUIN 1 5,SEGUIN  ,1612
bus6167,1216,2,0,0,0,0,6,1.03,-44.961,13.8,22,1.1,0.9,16.13,0,0,0,SEGUIN 1 6,SEGUIN  ,1613
bus6168,1217,1,138.23,39.17,0,0,6,0.99023,-58.211,115,26,1.1,0.9,239.98,32.01,0,0,SAN ANTONIO 45 0,SAN ANTONIO  ,23998
bus6169,1218,1,0,0,0,0,6,1.0258,-46.042,500,26,1.1,0.9,31.21,0.89,0,0,SAN ANTONIO 52 0,SAN ANTONIO  ,3121
bus6170,1219,1,0,0,0,0,6,1.0169,-50.271,230,26,1.1,0.9,18.67,-0.28,0,0,SAN ANTONIO 52 1,SAN ANTONIO  ,1867
bus6171,1220,1,113.76,32.23,0,0,6,1.0031,-53.49,115,26,1.1,0.9,38.61,8.35,0,0,SAN ANTONIO 52 2,SAN ANTONIO  ,3861
bus6172,1221,1,0,0,0,0,6,1.0111,-36.815,230,24,1.1,0.9,102.54,12.15,0,0,CUERO 2 0,CUERO  ,10254
bus6173,1222,1,35.48,10.05,0,0,6,1.0108,-39.005,115,24,1.1,0.9,144.87,20.06,0,0,CUERO 2 1,CUERO  ,14487
bus6174,1223,1,95.75,27.13,0,0,6,0.99799,-57.223,115,22,1.1,0.9,659.57,-163.33,0,0,SAN ANTONIO 10 0,SAN ANTONIO  ,65957
bus6175,1224,1,96.6,27.37,0,0,6,0.98362,-58.058,115,23,1.1,0.9,796.42,133.35,0,0,AUSTIN 16 0,AUSTIN  ,79642
bus6176,1225,1,45.32,12.84,0,0,6,0.99482,-56.775,115,23,1.1,0.9,163.28,27.31,0,0,AUSTIN 39 0,AUSTIN  ,16328
bus6177,1226,1,0,0,0,307.93,6,1.02,-52.176,230,26,1.1,0.9,-23.2,0,0,0,SAN ANTONIO 51 0,SAN ANTONIO  ,100
bus6178,1227,1,134.45,38.09,0,0,6,1.006,-55.337,115,26,1.1,0.9,1123.1,198.56,0,0,SAN ANTONIO 51 1,SAN ANTONIO  ,112310
bus6179,1228,1,11.85,3.36,0,0,6,1.0022,-57.113,115,26,1.1,0.9,337.92,38.13,0,0,SAN ANTONIO 41 0,SAN ANTONIO  ,33792
bus6180,1229,1,34.14,9.67,0,0,6,0.98913,-55.731,115,22,1.1,0.9,56.68,2.57,0,0,LA VERNIA 0,LA VERNIA ,5668
bus6181,1230,1,49.13,13.92,0,0,6,1.0028,-57.094,115,23,1.1,0.9,851.9,67.01,0,0,MANOR 0,MANOR ,85190
bus6182,1231,1,95.83,27.15,0,0,6,0.99054,-58.564,115,26,1.1,0.9,211.42,8.72,0,0,SAN ANTONIO 38 0,SAN ANTONIO  ,21142
bus6183,1232,1,26.97,7.64,0,0,6,1.0071,-43.613,115,25,1.1,0.9,93.92,3.33,0,0,GIDDINGS 0,GIDDINGS ,9392
bus6184,1233,1,48.39,13.71,0,0,6,0.98167,-58.889,115,23,1.1,0.9,419.96,86.38,0,0,AUSTIN 32 0,AUSTIN  ,41996
bus6185,1234,1,20.84,5.9,0,0,6,0.98387,-58.678,115,23,1.1,0.9,556.7,80.88,0,0,AUSTIN 38 0,AUSTIN  ,55670
bus6186,1235,1,39.37,11.15,0,0,6,0.99125,-57.091,115,23,1.1,0.9,998.59,140.02,0,0,AUSTIN 30 0,AUSTIN  ,99859
bus6187,1236,1,80.44,22.79,0,0,6,0.98847,-57.665,115,23,1.1,0.9,948.84,130.32,0,0,AUSTIN 28 0,AUSTIN  ,94884
bus6188,1237,1,0,0,0,0,6,1.0145,-33.752,230,25,1.1,0.9,39.23,4.6,0,0,COLUMBUS 0,COLUMBUS ,3923
bus6189,1238,1,27.37,7.75,0,0,6,1.0111,-36.481,115,25,1.1,0.9,481.09,59.82,0,0,COLUMBUS 1,COLUMBUS ,48109
bus6190,1239,1,18.47,5.23,0,0,6,1.0098,-47.055,115,24,1.1,0.9,841.64,-8.56,0,0,SHINER 0,SHINER ,84164
bus6191,1240,1,16.77,4.75,0,0,6,0.9938,-56.296,115,22,1.1,0.9,377.83,9.74,0,0,SAN ANTONIO 3 0,SAN ANTONIO  ,37783
bus6192,1241,1,0,0,0,0,6,1.0042,-43.334,230,25,1.1,0.9,57.04,11.55,0,0,CALDWELL 0,CALDWELL ,5704
bus6193,1242,1,35.69,10.11,0,0,6,0.99774,-45.156,115,25,1.1,0.9,72.31,12.08,0,0,CALDWELL 1,CALDWELL ,7231
bus6194,1243,1,44.42,12.59,0,0,6,0.98739,-56.72,115,23,1.1,0.9,628.99,89.29,0,0,AUSTIN 18 0,AUSTIN  ,62899
bus6195,1244,1,2.66,0.75,0,0,6,0.98959,-39.418,115,25,1.1,0.9,1206.1,32.18,0,0,INDUSTRY 0,INDUSTRY ,120610
bus6196,1245,1,21.28,6.03,0,0,6,0.99846,-55.665,115,23,1.1,0.9,642.68,46.18,0,0,DALE 0,DALE ,64268
bus6197,1246,1,0,0,0,0,6,1.0194,-48.683,500,26,1.1,0.9,33.9,5.75,0,0,SAN ANTONIO 37 0,SAN ANTONIO  ,3390
bus6198,1247,1,0,0,0,0,6,1.0084,-53.278,230,26,1.1,0.9,110.01,15.47,0,0,SAN ANTONIO 37 1,SAN ANTONIO  ,11001
bus6199,1248,1,239.74,67.93,0,0,6,1.0052,-56.072,115,26,1.1,0.9,161.79,19.8,0,0,SAN ANTONIO 37 2,SAN ANTONIO  ,16179
bus6200,1249,1,46.28,13.11,0,0,6,0.9857,-57.383,115,26,1.1,0.9,255.53,-25.03,0,0,SAN ANTONIO 18 0,SAN ANTONIO  ,25553
bus6201,1250,1,39.07,11.07,0,0,6,0.99796,-58.642,115,26,1.1,0.9,260.69,-2.47,0,0,SAN ANTONIO 33 0,SAN ANTONIO  ,26069
bus6202,1251,1,16.63,4.71,0,0,6,1.0088,-52.614,115,22,1.1,0.9,629.64,36.19,0,0,MARTINDALE 0,MARTINDALE ,62964
bus6203,1252,1,117.59,33.32,0,0,6,0.9887,-58.017,115,26,1.1,0.9,413.13,-58.27,0,0,SAN ANTONIO 17 0,SAN ANTONIO  ,41313
bus6204,1253,1,7.81,2.21,0,0,6,0.9923,-57.248,115,26,1.1,0.9,141.22,11.4,0,0,SAN ANTONIO 23 0,SAN ANTONIO  ,14122
bus6205,1254,1,121.95,34.55,0,0,6,0.98466,-57.39,115,23,1.1,0.9,19.62,6.24,0,0,AUSTIN 29 0,AUSTIN  ,1962
bus6206,1255,1,18.83,5.34,0,0,6,0.9997,-44.722,115,25,1.1,0.9,84.43,7.47,0,0,LEXINGTON 0,LEXINGTON ,8443
bus6207,1256,1,29.32,8.31,0,141.37,6,1.02,-58.479,115,23,1.1,0.9,920.86,0,0,0,LEANDER 2 0,LEANDER  ,92086
bus6208,1257,1,140.96,39.94,0,0,6,0.98462,-58.804,115,23,1.1,0.9,731.26,101.44,0,0,AUSTIN 15 0,AUSTIN  ,73126
bus6209,1258,1,7.52,2.13,0,0,6,1.001,-56.127,115,26,1.1,0.9,826.81,135.59,0,0,MICO 0,MICO ,82681
bus6210,1259,1,0,0,0,0,6,1.0333,-46.497,500,23,1.1,0.9,21.17,-2.34,0,0,MARBLE FALLS 2 0,MARBLE FALLS  ,2117
bus6211,1260,1,0,0,0,0,6,1.0267,-48.485,230,23,1.1,0.9,18.54,-4.56,0,0,MARBLE FALLS 2 1,MARBLE FALLS  ,1854
bus6212,1261,1,0,0,0,0,6,1.0198,-51.17,115,23,1.1,0.9,27.83,9.11,0,0,MARBLE FALLS 2 2,MARBLE FALLS  ,2783
bus6213,1262,2,0,0,0,0,6,1.04,-42.252,13.8,23,1.1,0.9,21.35,0,0,0,MARBLE FALLS 2 3,MARBLE FALLS  ,2135
bus6214,1263,2,0,0,0,0,6,1.04,-38.364,13.8,23,1.1,0.9,21.48,0,0,0,MARBLE FALLS 2 4,MARBLE FALLS  ,2148
bus6215,1264,2,0,0,0,0,6,1.04,-44.411,13.8,23,1.1,0.9,21.27,0,0,0,MARBLE FALLS 2 5,MARBLE FALLS  ,2127
bus6216,1265,2,0,0,0,0,6,1.04,-41.798,13.8,23,1.1,0.9,21.36,0,0,0,MARBLE FALLS 2 6,MARBLE FALLS  ,2136
bus6217,1266,1,52.96,15.01,0,0,6,0.98074,-60.225,115,23,1.1,0.9,1249.9,92.92,0,0,AUSTIN 36 0,AUSTIN  ,124990
bus6218,1267,1,51.24,14.52,0,0,6,0.98431,-56.743,115,23,1.1,0.9,735.01,237.68,0,0,LOCKHART 0,LOCKHART ,73501
bus6219,1268,1,63.93,18.11,0,0,6,0.99091,-58.709,115,23,1.1,0.9,905.77,99.55,0,0,AUSTIN 17 0,AUSTIN  ,90577
bus6220,1269,1,96.5,27.34,0,0,6,0.99856,-55.972,115,22,1.1,0.9,190.23,7.35,0,0,SAN ANTONIO 13 0,SAN ANTONIO  ,19023
bus6221,1270,1,9.16,2.6,0,54.02,6,1.02,-49.893,115,22,1.1,0.9,58.75,0,0,0,FALLS CITY 0,FALLS CITY ,5875
bus6222,1271,1,0,0,0,0,6,0.99855,-54.027,230,23,1.1,0.9,-31.48,-19.92,0,0,AUSTIN 27 0,AUSTIN  ,100
bus6223,1272,1,166.84,47.27,0,0,6,0.98907,-56.599,115,23,1.1,0.9,-51.64,-16.1,0,0,AUSTIN 27 1,AUSTIN  ,100
bus6224,1273,1,116.67,33.06,0,0,6,0.98249,-58.72,115,23,1.1,0.9,748.94,123.9,0,0,AUSTIN 23 0,AUSTIN  ,74894
bus6225,1274,1,85.25,24.15,0,0,6,0.98651,-57.539,115,26,1.1,0.9,183.73,-3.15,0,0,SAN ANTONIO 27 0,SAN ANTONIO  ,18373
bus6226,1275,1,18.02,5.11,0,0,6,1.0082,-60.637,115,26,1.1,0.9,312.77,31.72,0,0,BLANCO 0,BLANCO ,31277
bus6227,1276,1,126.35,35.8,0,0,6,0.98248,-57.969,115,23,1.1,0.9,1374.3,200.79,0,0,AUSTIN 24 0,AUSTIN  ,137430
bus6228,1277,1,0,0,0,0,6,1.0192,-47.455,500,22,1.1,0.9,23.09,-2.86,0,0,SAN MARCOS 0,SAN MARCOS ,2309
bus6229,1278,1,0,0,0,248.71,6,1.02,-51.614,230,22,1.1,0.9,46.43,0,0,0,SAN MARCOS 1,SAN MARCOS ,4643
bus6230,1279,1,191.51,54.26,0,0,6,0.9994,-55.565,115,22,1.1,0.9,107.04,10.1,0,0,SAN MARCOS 2,SAN MARCOS ,10704
bus6231,1280,1,70.51,19.98,0,0,6,0.9834,-57.35,115,23,1.1,0.9,454.66,94.54,0,0,BUDA 0,BUDA ,45466
bus6232,1281,1,66.63,18.88,0,0,6,0.99589,-54.496,115,23,1.1,0.9,693.36,81.35,0,0,DEL VALLE 0,DEL VALLE ,69336
bus6233,1282,1,65.09,18.44,0,0,6,0.9803,-58.176,115,23,1.1,0.9,739.67,142.18,0,0,AUSTIN 4 0,AUSTIN  ,73967
bus6234,1283,1,0,0,0,0,6,1.0189,-49.406,500,26,1.1,0.9,36.95,5.68,0,0,SAN ANTONIO 50 0,SAN ANTONIO  ,3695
bus6235,1284,1,0,0,0,0,6,1.0154,-50.903,230,26,1.1,0.9,29.29,4.25,0,0,SAN ANTONIO 50 1,SAN ANTONIO  ,2929
bus6236,1285,1,169.53,48.03,0,0,6,0.99902,-55.024,115,26,1.1,0.9,69.79,14.89,0,0,SAN ANTONIO 50 2,SAN ANTONIO  ,6979
bus6237,1286,1,1.88,0.53,0,0,6,1.002,-53.326,115,25,1.1,0.9,163.51,28.4,0,0,BURLINGTON 0,BURLINGTON ,16351
bus6238,1287,1,134.8,38.19,0,0,6,0.97942,-58.526,115,23,1.1,0.9,1273.7,184.76,0,0,AUSTIN 13 0,AUSTIN  ,127370
bus6239,1288,1,0,0,0,0,6,1.0316,-44.218,500,22,1.1,0.9,36.54,1.52,0,0,ELMENDORF 0,ELMENDORF ,3654
bus6240,1289,1,0,0,0,0,6,1.0125,-48.605,230,22,1.1,0.9,100.61,6.52,0,0,ELMENDORF 1,ELMENDORF ,10061
bus6241,1290,1,175.73,49.79,0,0,6,0.994,-53.686,115,22,1.1,0.9,281.04,-2.99,0,0,ELMENDORF 2,ELMENDORF ,28104
bus6242,1291,2,0,0,0,0,6,1.04,-42.691,13.8,22,1.1,0.9,36.47,0,0,0,ELMENDORF 3,ELMENDORF ,3647
bus6243,1292,2,0,0,0,0,6,1.04,-42.339,13.8,22,1.1,0.9,36.45,0,0,0,ELMENDORF 4,ELMENDORF ,3645
bus6244,1293,2,0,0,0,0,6,1.04,-41.626,13.8,22,1.1,0.9,36.41,0,0,0,ELMENDORF 5,ELMENDORF ,3641
bus6245,1294,2,0,0,0,0,6,1.04,-42.03,13.8,22,1.1,0.9,36.43,0,0,0,ELMENDORF 6,ELMENDORF ,3643
bus6246,1295,2,0,0,0,0,6,1.04,-43.097,13.8,22,1.1,0.9,36.47,0,0,0,ELMENDORF 7,ELMENDORF ,3647
bus6247,1296,2,0,0,0,0,6,1.0395,-43.378,13.8,22,1.1,0.9,36.48,227,0,0,ELMENDORF 8,ELMENDORF ,3648
bus6248,1297,2,0,0,0,0,6,1.04,-42.515,13.8,22,1.1,0.9,36.46,0,0,0,ELMENDORF 9,ELMENDORF ,3646
bus6249,1298,2,0,0,0,0,6,1.04,-41.755,13.8,22,1.1,0.9,36.4,0,0,0,ELMENDORF 10,ELMENDORF ,3640
bus6250,1299,1,86.21,24.43,0,0,6,0.9914,-57.638,115,22,1.1,0.9,493.8,-101.99,0,0,SAN ANTONIO 6 0,SAN ANTONIO  ,49380
bus6251,1300,1,51.25,14.52,0,0,6,0.98934,-59.057,115,22,1.1,0.9,2422.6,275.91,0,0,CANYON LAKE 0,CANYON LAKE ,242260
bus6252,1301,1,13.48,3.82,0,0,6,1.0046,-53.53,115,23,1.1,0.9,67.74,18.98,0,0,JOHNSON CITY 0,JOHNSON CITY ,6774
bus6253,1302,1,13.2,3.74,0,0,6,1.0132,-42.105,115,24,1.1,0.9,90.34,10.43,0,0,YORKTOWN 0,YORKTOWN ,9034
bus6254,1303,1,0,0,0,0,6,1.0211,-49.018,500,23,1.1,0.9,17.55,-4.38,0,0,AUSTIN 2 0,AUSTIN  ,1755
bus6255,1304,1,0,0,0,0,6,1.0124,-51.165,230,23,1.1,0.9,63.45,11.42,0,0,AUSTIN 2 1,AUSTIN  ,6345
bus6256,1305,1,18.25,5.17,0,0,6,0.99444,-55.859,115,23,1.1,0.9,518.38,141.9,0,0,AUSTIN 2 2,AUSTIN  ,51838
bus6257,1306,2,0,0,0,0,6,1.02,-48.646,13.8,23,1.1,0.9,17.68,0,0,0,AUSTIN 2 3,AUSTIN  ,1768
bus6258,1307,2,0,0,0,0,6,1.02,-47.731,13.8,23,1.1,0.9,17.79,0,0,0,AUSTIN 2 4,AUSTIN  ,1779
bus6259,1308,2,0,0,0,0,6,1.0211,-49.018,13.8,23,1.1,0.9,17.55,-4.38,0,0,AUSTIN 2 5,AUSTIN  ,1755
bus6260,1309,2,0,0,0,0,6,1.02,-48.571,13.8,23,1.1,0.9,17.66,0,0,0,AUSTIN 2 6,AUSTIN  ,1766
bus6261,1310,1,31.18,8.83,0,0,6,0.9873,-58.379,115,26,1.1,0.9,1199.6,324.64,0,0,LACKLAND A F B 0,LACKLAND A F B ,119960
bus6262,1311,1,28.4,8.05,0,0,6,0.99165,-56.72,115,23,1.1,0.9,106.08,35.35,0,0,LIBERTY HILL 0,LIBERTY HILL ,10608
bus6263,1312,1,0,0,0,0,6,1.0073,-42.392,230,24,1.1,0.9,27.96,-5.33,0,0,KENEDY 0,KENEDY ,2796
bus6264,1313,1,34.97,9.91,0,0,6,1.0044,-43.97,115,24,1.1,0.9,875.18,6.11,0,0,KENEDY 1,KENEDY ,87518
bus6265,1314,1,0,0,0,0,6,1.0129,-39.684,115,24,1.1,0.9,168.57,20.59,0,0,CUERO 1 0,CUERO  ,16857
bus6266,1315,2,0,0,0,0,6,1.0173,-39.089,13.8,24,1.1,0.9,168.04,20.4,0,0,CUERO 1 1,CUERO  ,16804
bus6267,1316,2,0,0,0,0,6,1.0282,-37.527,13.8,24,1.1,0.9,166.61,19.93,0,0,CUERO 1 2,CUERO  ,16661
bus6268,1317,2,0,0,0,0,6,1.0162,-39.256,13.8,24,1.1,0.9,168.14,20.43,0,0,CUERO 1 3,CUERO  ,16814
bus6269,1318,2,0,0,0,0,6,1.0292,-37.38,13.8,24,1.1,0.9,166.47,19.89,0,0,CUERO 1 4,CUERO  ,16647
bus6270,1319,2,0,0,0,0,6,1.0129,-39.684,13.8,24,1.1,0.9,168.57,20.59,0,0,CUERO 1 5,CUERO  ,16857
bus6271,1320,2,0,0,0,0,6,1.0129,-39.684,13.8,24,1.1,0.9,168.57,20.59,0,0,CUERO 1 6,CUERO  ,16857
bus6272,1321,2,0,0,0,0,6,1.0129,-39.684,13.8,24,1.1,0.9,168.57,20.59,0,0,CUERO 1 7,CUERO  ,16857
bus6273,1322,2,0,0,0,0,6,1.0129,-39.684,13.8,24,1.1,0.9,168.57,20.59,0,0,CUERO 1 8,CUERO  ,16857
bus6274,1323,2,0,0,0,0,6,1.0261,-37.767,13.8,24,1.1,0.9,166.97,20.04,0,0,CUERO 1 9,CUERO  ,16697
bus6275,1324,1,110.59,31.34,0,0,6,0.9849,-57.415,115,26,1.1,0.9,432.99,-68.88,0,0,SAN ANTONIO 20 0,SAN ANTONIO  ,43299
bus6276,1325,1,39.92,11.31,0,0,6,0.99399,-58.747,115,26,1.1,0.9,120.53,18.47,0,0,VON ORMY 0,VON ORMY ,12053
bus6277,1326,1,0,0,0,0,6,1.0109,-52.043,230,23,1.1,0.9,53.85,4.03,0,0,KYLE 0,KYLE ,5385
bus6278,1327,1,135.68,38.44,0,0,6,0.99584,-55.329,115,23,1.1,0.9,851.62,285.64,0,0,KYLE 1,KYLE ,85162
bus6279,1328,1,0,0,0,0,6,1.016,-49.423,230,22,1.1,0.9,-17.99,-18.37,0,0,SEGUIN 2 0,SEGUIN  ,100
bus6280,1329,1,136.02,38.54,0,0,6,1.0066,-51.946,115,22,1.1,0.9,683.79,68.68,0,0,SEGUIN 2 1,SEGUIN  ,68379
bus6281,1330,1,60.45,17.13,0,0,6,1.0053,-56.869,115,22,1.1,0.9,115.59,-4.66,0,0,UNIVERSAL CITY 0,UNIVERSAL CITY ,11559
bus6282,1331,1,26.19,7.42,0,0,6,1.014,-55.941,115,23,1.1,0.9,899.93,21.46,0,0,SPICEWOOD 0,SPICEWOOD ,89993
bus6283,1332,1,6.88,1.95,0,0,6,1.0048,-57.153,115,22,1.1,0.9,24.74,-1.67,0,0,SAINT HEDWIG 0,SAINT HEDWIG ,2474
bus6284,1333,1,71.09,20.14,0,0,6,0.99455,-56.044,115,26,1.1,0.9,37.26,21.25,0,0,SAN ANTONIO 16 0,SAN ANTONIO  ,3726
bus6285,1334,1,0,0,0,0,6,1.0126,-55.717,230,26,1.1,0.9,101.18,7.47,0,0,BOERNE 2 0,BOERNE  ,10118
bus6286,1335,1,82.67,23.42,0,84.6,6,1.02,-58.279,115,26,1.1,0.9,326.09,0,0,0,BOERNE 2 1,BOERNE  ,32609
bus6287,1336,1,0,0,0,0,6,1.0056,-52.758,230,26,1.1,0.9,85.09,9.34,0,0,SAN ANTONIO 32 0,SAN ANTONIO  ,8509
bus6288,1337,1,166.54,47.19,0,0,6,0.98899,-56.813,115,26,1.1,0.9,144.01,8.64,0,0,SAN ANTONIO 32 1,SAN ANTONIO  ,14401
bus6289,1338,1,73.84,20.92,0,0,6,0.98118,-58.323,115,23,1.1,0.9,734.6,124.36,0,0,AUSTIN 26 0,AUSTIN  ,73460
bus6290,1339,1,67.61,19.16,0,0,6,0.99052,-57.977,115,23,1.1,0.9,506.97,96.12,0,0,AUSTIN 21 0,AUSTIN  ,50697
bus6291,1340,1,20.57,5.83,0,0,6,1.0036,-57.016,115,26,1.1,0.9,348.23,57.58,0,0,SAN ANTONIO 44 0,SAN ANTONIO  ,34823
bus6292,1341,1,0,0,0,0,6,1.023,-48.344,500,23,1.1,0.9,13.22,-6.41,0,0,CEDAR CREEK 1 0,CEDAR CREEK  ,1322
bus6293,1342,1,0,0,0,0,6,1.0103,-51.355,230,23,1.1,0.9,-70.1,-49.5,0,0,CEDAR CREEK 1 1,CEDAR CREEK  ,100
bus6294,1343,1,0,0,0,0,6,1.0002,-53.765,115,23,1.1,0.9,703.54,80.43,0,0,CEDAR CREEK 1 2,CEDAR CREEK  ,70354
bus6295,1344,2,0,0,0,0,6,1.0211,-48.034,13.8,23,1.1,0.9,13.29,-6.43,0,0,CEDAR CREEK 1 3,CEDAR CREEK  ,1329
bus6296,1345,2,0,0,0,0,6,1.0213,-48.079,13.8,23,1.1,0.9,13.28,-6.43,0,0,CEDAR CREEK 1 4,CEDAR CREEK  ,1328
bus6297,1346,2,0,0,0,0,6,1.02,-47.624,13.8,23,1.1,0.9,13.39,0,0,0,CEDAR CREEK 1 5,CEDAR CREEK  ,1339
bus6298,1347,1,0,0,0,0,6,1.0205,-46.627,500,22,1.1,0.9,18.4,-3.28,0,0,NEW BRAUNFELS 1 0,NEW BRAUNFELS  ,1840
bus6299,1348,1,0,0,0,0,6,1.0187,-48.833,230,22,1.1,0.9,66.01,6.1,0,0,NEW BRAUNFELS 1 1,NEW BRAUNFELS  ,6601
bus6300,1349,1,0,0,0,0,6,1.0105,-51.264,115,22,1.1,0.9,588.32,116.76,0,0,NEW BRAUNFELS 1 2,NEW BRAUNFELS  ,58832
bus6301,1350,2,0,0,0,0,6,1.0205,-46.627,22,22,1.1,0.9,18.4,-3.28,0,0,NEW BRAUNFELS 1 3,NEW BRAUNFELS  ,1840
bus6302,1351,2,0,0,0,0,6,1.014,-43.669,22,22,1.1,0.9,18.65,-3.33,0,0,NEW BRAUNFELS 1 4,NEW BRAUNFELS  ,1865
bus6303,1352,2,0,0,0,0,6,1.0186,-45.761,22,22,1.1,0.9,18.47,-3.3,0,0,NEW BRAUNFELS 1 5,NEW BRAUNFELS  ,1847
bus6304,1353,2,0,0,0,0,6,1.0153,-44.146,22,22,1.1,0.9,18.57,-3.32,0,0,NEW BRAUNFELS 1 6,NEW BRAUNFELS  ,1857
bus6305,1354,2,0,0,0,0,6,1.0141,-43.633,22,22,1.1,0.9,18.65,-3.33,0,0,NEW BRAUNFELS 1 7,NEW BRAUNFELS  ,1865
bus6306,1355,1,54.19,15.35,0,0,6,0.98441,-57.616,115,23,1.1,0.9,837.36,141.84,0,0,AUSTIN 11 0,AUSTIN  ,83736
bus6307,1356,1,130.73,37.04,0,0,6,0.98541,-57.353,115,26,1.1,0.9,151.82,7.13,0,0,SAN ANTONIO 39 0,SAN ANTONIO  ,15182
bus6308,1357,1,0,0,0,0,6,1.0158,-51.579,230,26,1.1,0.9,-22.44,-12.76,0,0,HONDO 0,HONDO ,100
bus6309,1358,1,41.1,11.65,0,0,6,1.005,-55.17,115,26,1.1,0.9,861.08,135.49,0,0,HONDO 1,HONDO ,86108
bus6310,1359,1,92.27,26.14,0,0,6,1.0038,-55.678,115,22,1.1,0.9,-241.12,57.64,0,0,SAN ANTONIO 4 0,SAN ANTONIO  ,100
bus6311,1360,1,8.58,2.43,0,0,6,1.0141,-38.862,115,25,1.1,0.9,1212,-30.54,0,0,NEW ULM 0,NEW ULM ,121200
bus6312,1361,1,45.68,12.94,0,0,6,1.0096,-54.901,115,22,1.1,0.9,-326.28,57.88,0,0,SAN ANTONIO 8 0,SAN ANTONIO  ,100
bus6313,1362,1,26.29,7.45,0,0,6,0.99134,-58.064,115,23,1.1,0.9,704.2,75.98,0,0,AUSTIN 33 0,AUSTIN  ,70420
bus6314,1363,1,29.51,8.36,0,0,6,0.996,-57.495,115,26,1.1,0.9,437.8,60.21,0,0,BULVERDE 0,BULVERDE ,43780
bus6315,1364,1,0,0,0,0,6,1.0103,-52.82,230,23,1.1,0.9,-17.52,-15.26,0,0,GEORGETOWN 3 0,GEORGETOWN  ,100
bus6316,1365,1,0,0,0,0,6,1.0124,-53.562,161,23,1.1,0.9,28.27,0.59,0,0,GEORGETOWN 3 1,GEORGETOWN  ,2827
bus6317,1366,1,0,0,0,0,6,1.0017,-55.008,161,23,1.1,0.9,46.51,11.39,0,0,GEORGETOWN 3 2,GEORGETOWN  ,4651
bus6318,1367,1,0,0,0,0,6,0.99005,-56.758,161,23,1.1,0.9,69.32,22.97,0,0,GEORGETOWN 3 3,GEORGETOWN  ,6932
bus6319,1368,1,70.22,19.9,0,0,6,0.98187,-58.046,115,23,1.1,0.9,86.84,30.21,0,0,GEORGETOWN 3 4,GEORGETOWN  ,8684
bus6320,1369,1,47.89,13.57,0,221.36,6,1.0107,-55.85,115,22,1.1,0.9,1073.7,-273.16,0,0,SAN ANTONIO 9 0,SAN ANTONIO  ,107370
bus6321,1370,1,0,0,0,0,6,1.006,-47.291,230,22,1.1,0.9,64.8,2.77,0,0,FLORESVILLE 0,FLORESVILLE ,6480
bus6322,1371,1,66.07,18.72,0,0,6,1.0037,-49.991,115,22,1.1,0.9,62.02,1.76,0,0,FLORESVILLE 1,FLORESVILLE ,6202
bus6323,1372,1,33.38,9.46,0,0,6,0.98917,-56.97,115,26,1.1,0.9,152.67,6.64,0,0,SAN ANTONIO 29 0,SAN ANTONIO  ,15267
bus6324,1373,1,58.22,16.5,0,0,6,0.99147,-56.527,115,22,1.1,0.9,593.3,-103.35,0,0,SAN ANTONIO 7 0,SAN ANTONIO  ,59330
bus6325,1374,1,4.74,1.34,0,0,6,1.0026,-54.299,115,25,1.1,0.9,212.92,32.74,0,0,BUCKHOLTS 0,BUCKHOLTS ,21292
bus6326,1375,1,15.43,4.37,0,0,6,0.98998,-46.257,115,25,1.1,0.9,82.58,10.31,0,0,SOMERVILLE 0,SOMERVILLE ,8258
bus6327,1376,1,17.61,4.99,0,0,6,1.0099,-39.846,115,25,1.1,0.9,588.57,62.23,0,0,WEIMAR 0,WEIMAR ,58857
bus6328,1377,1,27.95,7.92,0,0,6,1,-59.146,115,26,1.1,0.9,452.29,20.85,0,0,COMFORT 0,COMFORT ,45229
bus6329,1378,1,1.79,0.51,0,0,6,1.0127,-44.261,115,24,1.1,0.9,82.62,6.85,0,0,NORDHEIM 0,NORDHEIM ,8262
bus6330,1379,1,133.75,37.9,0,0,6,0.98319,-59.179,115,23,1.1,0.9,1597.3,40.1,0,0,AUSTIN 9 0,AUSTIN  ,159730
bus6331,1380,1,81.32,23.04,0,147.19,6,0.99033,-58.572,115,23,1.1,0.9,627.73,104.18,0,0,AUSTIN 22 0,AUSTIN  ,62773
bus6332,1381,1,73,20.68,0,0,6,1.0001,-56.638,115,26,1.1,0.9,839.58,135.06,0,0,HELOTES 0,HELOTES ,83958
bus6333,1382,1,0,0,0,0,6,1.0188,-48.912,500,26,1.1,0.9,31.92,5.57,0,0,SAN ANTONIO 47 0,SAN ANTONIO  ,3192
