,BR_ID,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
1908,br1908,bus6138,bus6286,0.02051,0.0914,0.0134,149,0,0,0,0,1,0,0,-25.63,-14.33,25.81,13.73,0,0,0,0
1909,br1909,bus6139,bus6339,0.01781,0.10172,0.01528,98,0,0,0,0,1,0,0,19.15,3.41,-19.08,-4.55,0,0,0,0
1910,br1910,bus6142,bus6141,0.0002,0.00909,0,1326,0,0,1,0,1,0,0,-712.16,-62.59,713.15,107.68,0,0,0,0
1911,br1911,bus6142,bus6141,0.0002,0.00909,0,1326,0,0,1,0,1,0,0,-712.16,-62.59,713.15,107.68,0,0,0,0
1912,br1912,bus6144,bus6141,0.00106,0.04778,0,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1913,br1913,bus6145,bus6141,0.00027,0.01788,0,1093,0,0,1,0,1,0,0,322.85,38.03,-322.58,-20.22,0,0,0,0
1914,br1914,bus6146,bus6141,0.00024,0.01722,0,1090,0,0,1,0,1,0,0,322.85,39.39,-322.61,-22.22,0,0,0,0
1915,br1915,bus6147,bus6141,0.0002,0.01493,0,1332,0,0,1,0,1,0,0,283.22,42.7,-283.06,-31.15,0,0,0,0
1916,br1916,bus6148,bus6141,0.00013,0.00914,0,1248,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1917,br1917,bus6149,bus6141,4.00E-05,0.00474,0,1255,0,0,1,0,1,0,0,219.4,127.84,-219.38,-124.96,0,0,0,0
1918,br1918,bus6141,bus6161,0.00052,0.00627,0.4163,2020,0,0,0,0,1,0,0,-255.89,6.5,256.22,-46.19,0,0,0,0
1919,br1919,bus6141,bus6197,0.00014,0.00318,0.27573,4352,0,0,0,0,1,0,0,1311.6,105.57,-1309.3,-81.75,0,0,0,0
1920,br1920,bus6239,bus6141,0.00025,0.00304,0.20218,2400,0,0,0,0,1,0,0,1338.7,159.55,-1334.4,-128.89,0,0,0,0
1921,br1921,bus6143,bus6142,0.0003,0.02159,0,443,0,0,1,0,1,0,0,-293.29,-4.31,293.54,22.47,0,0,0,0
1922,br1922,bus6143,bus6142,0.0003,0.02159,0,443,0,0,1,0,1,0,0,-293.29,-4.31,293.54,22.47,0,0,0,0
1923,br1923,bus6143,bus6142,0.0003,0.02159,0,443,0,0,1,0,1,0,0,-293.29,-4.31,293.54,22.47,0,0,0,0
1924,br1924,bus6142,bus6162,0.00533,0.03805,0.06937,443,0,0,0,0,1,0,0,-40.73,-3.58,40.82,-2.97,0,0,0,0
1925,br1925,bus6143,bus6284,0.00613,0.04273,0.00699,221,0,0,0,0,1,0,0,108.23,26.25,-107.49,-21.76,0,0,0,0
1926,br1926,bus6143,bus6284,0.00613,0.04273,0.00699,221,0,0,0,0,1,0,0,108.23,26.25,-107.49,-21.76,0,0,0,0
1927,br1927,bus6312,bus6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-165.27,13.67,165.85,-9.89,0,0,0,0
1928,br1928,bus6312,bus6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-165.27,13.67,165.85,-9.89,0,0,0,0
1929,br1929,bus6312,bus6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-165.27,13.67,165.85,-9.89,0,0,0,0
1930,br1930,bus6312,bus6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-165.27,13.67,165.85,-9.89,0,0,0,0
1931,br1931,bus6150,bus6356,0.00408,0.02634,0.00503,221,0,0,0,0,1,0,0,23.81,-44,-23.71,44.12,0,0,0,0
1932,br1932,bus6150,bus6356,0.00408,0.02634,0.00503,221,0,0,0,0,1,0,0,23.81,-44,-23.71,44.12,0,0,0,0
1933,br1933,bus6190,bus6151,0.01488,0.06632,0.00972,221,0,0,0,0,1,0,0,-101.1,10.07,102.61,-4.35,0,0,0,0
1934,br1934,bus6151,bus6311,0.02053,0.09148,0.01341,149,0,0,0,0,1,0,0,-79.98,27.13,81.39,-22.21,0,0,0,0
1935,br1935,bus6327,bus6151,0.05056,0.12359,0.01618,150,0,0,0,0,1,0,0,39.82,-23.93,-38.77,24.83,0,0,0,0
1936,br1936,bus6153,bus6152,0.00286,0.10993,0,155,0,0,1,0,1,0,0,-34.7,-16.4,34.74,18.05,0,0,0,0
1937,br1937,bus6152,bus6177,0.00504,0.036,0.06563,443,0,0,0,0,1,0,0,-48.75,-22.92,48.88,17.13,0,0,0,0
1938,br1938,bus6152,bus6198,0.00248,0.02429,0.04673,548,0,0,0,0,1,0,0,14,4.87,-14,-9.57,0,0,0,0
1939,br1939,bus6241,bus6153,0.0044,0.03067,0.00501,221,0,0,0,0,1,0,0,87.84,-0.43,-87.5,2.33,0,0,0,0
1940,br1940,bus6241,bus6153,0.0044,0.03067,0.00501,221,0,0,0,0,1,0,0,87.84,-0.43,-87.5,2.33,0,0,0,0
1941,br1941,bus6153,bus6324,0.00612,0.0418,0.00711,221,0,0,0,0,1,0,0,50.87,-9.42,-50.7,9.86,0,0,0,0
1942,br1942,bus6153,bus6324,0.00612,0.0418,0.00711,221,0,0,0,0,1,0,0,50.87,-9.42,-50.7,9.86,0,0,0,0
1943,br1943,bus6176,bus6154,0.01188,0.04928,0.00836,149,0,0,0,0,1,0,0,-11.24,10.3,11.27,-11,0,0,0,0
1944,br1944,bus6252,bus6154,0.02199,0.0912,0.01548,149,0,0,0,0,1,0,0,55.03,2.42,-54.37,-1.21,0,0,0,0
1945,br1945,bus6155,bus6284,0.00973,0.05559,0.00835,98,0,0,0,0,1,0,0,-7.56,-13.58,7.58,12.89,0,0,0,0
1946,br1946,bus6156,bus6282,0.00873,0.05961,0.01014,221,0,0,0,0,1,0,0,121.89,-18.06,-120.59,25.85,0,0,0,0
1947,br1947,bus6158,bus6341,0.02816,0.06884,0.00901,98,0,0,0,0,1,0,0,-19.53,34.45,19.97,-34.31,0,0,0,0
1948,br1948,bus8104,bus6158,0.00916,0.05232,0.00786,98,0,0,0,0,1,0,0,-13.8,-30.01,13.9,29.76,0,0,0,0
1949,br1949,bus6281,bus6159,0.00206,0.00903,0.00138,250,0,0,0,0,1,0,0,-76.08,85.97,76.35,-84.93,0,0,0,0
1950,br1950,bus6160,bus6175,0.00216,0.01479,0.00252,221,0,0,0,0,1,0,0,49.32,4.89,-49.27,-4.76,0,0,0,0
1951,br1951,bus6160,bus6175,0.00216,0.01479,0.00252,221,0,0,0,0,1,0,0,49.32,4.89,-49.27,-4.76,0,0,0,0
1952,br1952,bus6160,bus6233,0.00526,0.02342,0.00343,149,0,0,0,0,1,0,0,41.87,12.17,-41.77,-12.04,0,0,0,0
1953,br1953,bus6160,bus6330,0.00719,0.03146,0.00479,149,0,0,0,0,1,0,0,80.73,-10.57,-80.24,12.25,0,0,0,0
1954,br1954,bus6162,bus6161,0.00024,0.01685,0,1132,0,0,1,0,1,0,0,-387.17,-21.13,387.52,45.61,0,0,0,0
1955,br1955,bus6164,bus6161,0.00022,0.01652,0,880,0,0,1,0,1,0,0,71.43,38.3,-71.42,-37.28,0,0,0,0
1956,br1956,bus6165,bus6161,0.00034,0.01841,0,879,0,0,1,0,1,0,0,71.43,33.99,-71.41,-32.9,0,0,0,0
1957,br1957,bus6166,bus6161,0.00011,0.00775,0,880,0,0,1,0,1,0,0,71.43,82,-71.42,-81.13,0,0,0,0
1958,br1958,bus6167,bus6161,0.0002,0.01447,0,883,0,0,1,0,1,0,0,71.43,43.72,-71.42,-42.76,0,0,0,0
1959,br1959,bus6161,bus7018,0.00084,0.01712,1.1942,3146,0,0,0,0,1,0,0,-1333.7,157.49,1348.4,15.91,0,0,0,0
1960,br1960,bus6163,bus6162,0.00109,0.04275,0,184.2,0,0,1,0,1,0,0,-107.08,-11.96,107.2,16.82,0,0,0,0
1961,br1961,bus6162,bus6277,0.00506,0.03614,0.0659,443,0,0,0,0,1,0,0,146.01,-2.03,-144.97,2.7,0,0,0,0
1962,br1962,bus6279,bus6162,0.00087,0.00624,0.01138,443,0,0,0,0,1,0,0,-93.06,-9.96,93.13,9.31,0,0,0,0
1963,br1963,bus6280,bus6163,0.00495,0.02053,0.00348,149,0,0,0,0,1,0,0,-27.96,-10.45,28,10.28,0,0,0,0
1964,br1964,bus6168,bus6209,0.01804,0.07482,0.0127,149,0,0,0,0,1,0,0,-48.59,-2.34,49.03,2.88,0,0,0,0
1965,br1965,bus6168,bus6261,0.00295,0.00722,0.00094,98,0,0,0,0,1,0,0,48.03,20.54,-47.95,-20.43,0,0,0,0
1966,br1966,bus6170,bus6169,0.00027,0.01779,0,1108,0,0,1,0,1,0,0,-432.92,-28.09,433.41,60.46,0,0,0,0
1967,br1967,bus6169,bus6239,0.00065,0.00782,0.51936,2020,0,0,0,0,1,0,0,-433.41,-60.46,434.58,19.55,0,0,0,0
1968,br1968,bus6171,bus6170,0.00057,0.03437,0,297,0,0,1,0,1,0,0,-167.19,-32.97,167.36,42.89,0,0,0,0
1969,br1969,bus6170,bus6235,0.0015,0.01464,0.02816,548,0,0,0,0,1,0,0,78.02,1.59,-77.94,-3.63,0,0,0,0
1970,br1970,bus6308,bus6170,0.00343,0.02448,0.04463,443,0,0,0,0,1,0,0,-94.95,7.17,95.26,-9.62,0,0,0,0
1971,br1971,bus6170,bus6334,0.00357,0.02552,0.04652,443,0,0,0,0,1,0,0,92.28,-6.77,-91.99,4.08,0,0,0,0
1972,br1972,bus6236,bus6171,0.00723,0.05035,0.00823,221,0,0,0,0,1,0,0,-53.23,-0.14,53.44,0.74,0,0,0,0
1973,br1973,bus6173,bus6172,0.0013,0.05717,0,137,0,0,1,0,1,0,0,-68.26,2.43,68.32,0.18,0,0,0,0
1974,br1974,bus6173,bus6265,0.00345,0.01429,0.00242,250,0,0,0,0,1,0,0,76.96,-33.08,-76.72,33.81,0,0,0,0
1975,br1975,bus7020,bus6173,0.03858,0.09432,0.01235,98,0,0,0,0,1,0,0,39.2,-14.98,-38.55,15.33,0,0,0,0
1976,br1976,bus6174,bus6203,0.00829,0.02025,0.00265,221,0,0,0,0,1,0,0,74.02,15.81,-73.55,-14.91,0,0,0,0
1977,br1977,bus6174,bus6250,0.00258,0.01476,0.00222,98,0,0,0,0,1,0,0,54.72,35.04,-54.61,-34.63,0,0,0,0
1978,br1978,bus6174,bus6320,0.00372,0.02404,0.00459,221,0,0,0,0,1,0,0,-105.96,-35.21,106.42,37.75,0,0,0,0
1979,br1979,bus6174,bus6320,0.00372,0.02404,0.00459,221,0,0,0,0,1,0,0,-105.96,-35.21,106.42,37.75,0,0,0,0
1980,br1980,bus6175,bus6194,0.01297,0.05381,0.00913,149,0,0,0,0,1,0,0,-41.27,3.1,41.5,-3.03,0,0,0,0
1981,br1981,bus6175,bus6289,0.01181,0.02887,0.00378,98,0,0,0,0,1,0,0,16.18,1.55,-16.14,-1.84,0,0,0,0
1982,br1982,bus6230,bus6176,0.0023,0.016,0.0026,221,0,0,0,0,1,0,0,132.85,10.76,-132.44,-8.17,0,0,0,0
1983,br1983,bus6178,bus6177,0.00082,0.04251,0,172.8,0,0,1,0,1,0,0,-133.6,-26.77,133.75,34.57,0,0,0,0
1984,br1984,bus6178,bus6177,0.00082,0.04251,0,172.8,0,0,1,0,1,0,0,-133.6,-26.77,133.75,34.57,0,0,0,0
1985,br1985,bus6235,bus6177,0.00202,0.01441,0.02628,523,0,0,0,0,1,0,0,152.51,-53.23,-152,54.14,0,0,0,0
1986,br1986,bus6177,bus6287,0.00317,0.02266,0.04132,443,0,0,0,0,1,0,0,54,55.4,-53.81,-58.28,0,0,0,0
1987,br1987,bus6177,bus6299,0.00682,0.06665,0.12825,548,0,0,0,0,1,0,0,-89.52,7.06,90.06,-15.13,0,0,0,0
1988,br1988,bus6177,bus6308,0.00546,0.03901,0.07112,443,0,0,0,0,1,0,0,-25.63,11.12,25.68,-18.16,0,0,0,0
1989,br1989,bus6334,bus6177,0.00073,0.00718,0.01381,647,0,0,0,0,1,0,0,139.83,-83.84,-139.65,84.25,0,0,0,0
1990,br1990,bus6178,bus6209,0.00915,0.04079,0.00598,149,0,0,0,0,1,0,0,35.13,4.4,-35.02,-4.5,0,0,0,0
1991,br1991,bus6332,bus6178,0.00369,0.02383,0.00455,221,0,0,0,0,1,0,0,-97.27,-9.23,97.62,11.05,0,0,0,0
1992,br1992,bus6291,bus6179,0.00323,0.0194,0.00263,98,0,0,0,0,1,0,0,9.73,5.4,-9.73,-5.64,0,0,0,0
1993,br1993,bus6182,bus6201,0.00497,0.02172,0.00331,149,0,0,0,0,1,0,0,-1.49,-33.68,1.55,33.61,0,0,0,0
1994,br1994,bus6183,bus6206,0.01289,0.07363,0.01106,98,0,0,0,0,1,0,0,27.43,4.96,-27.33,-5.51,0,0,0,0
1995,br1995,bus6184,bus6185,0.01258,0.03077,0.00403,98,0,0,0,0,1,0,0,-12.38,-2.12,12.4,1.79,0,0,0,0
1996,br1996,bus6184,bus6205,0.00904,0.04029,0.00591,149,0,0,0,0,1,0,0,-61.15,6.99,61.51,-5.97,0,0,0,0
1997,br1997,bus6184,bus6219,0.02323,0.05678,0.00744,98,0,0,0,0,1,0,0,-10.21,-12.14,10.27,11.55,0,0,0,0
1998,br1998,bus6185,bus6313,0.01416,0.03461,0.00453,98,0,0,0,0,1,0,0,-33.23,-7.69,33.4,7.66,0,0,0,0
1999,br1999,bus6186,bus6187,0.00175,0.01131,0.00216,221,0,0,0,0,1,0,0,88.43,10.95,-88.29,-10.25,0,0,0,0
2000,br2000,bus6186,bus6187,0.00175,0.01131,0.00216,221,0,0,0,0,1,0,0,88.43,10.95,-88.29,-10.25,0,0,0,0
2001,br2001,bus6186,bus6351,0.00169,0.0118,0.00193,221,0,0,0,0,1,0,0,-108.11,-16.53,108.32,17.77,0,0,0,0
2002,br2002,bus6186,bus6351,0.00169,0.0118,0.00193,221,0,0,0,0,1,0,0,-108.11,-16.53,108.32,17.77,0,0,0,0
2003,br2003,bus6187,bus6219,0.00752,0.03293,0.00502,149,0,0,0,0,1,0,0,50.03,-18.49,-49.81,18.95,0,0,0,0
2004,br2004,bus6187,bus6289,0.00637,0.02643,0.00449,149,0,0,0,0,1,0,0,46.1,16.2,-45.94,-15.98,0,0,0,0
2005,br2005,bus6189,bus6188,0.00227,0.06067,0,178,0,0,1,0,1,0,0,-80.54,-0.82,80.69,4.67,0,0,0,0
2006,br2006,bus6188,bus7305,0.00756,0.05401,0.09846,460,0,0,0,0,1,0,0,-157.53,18.3,159.4,-15.16,0,0,0,0
2007,br2007,bus6327,bus6189,0.01842,0.11058,0.01501,98,0,0,0,0,1,0,0,-52.66,8.5,53.17,-6.93,0,0,0,0
2008,br2008,bus6193,bus6192,0.00113,0.06451,0,125,0,0,1,0,1,0,0,-49.53,-8.39,49.56,10.02,0,0,0,0
2009,br2009,bus6193,bus6206,0.01507,0.09046,0.01228,98,0,0,0,0,1,0,0,-8.48,-1.33,8.49,0.17,0,0,0,0
2010,br2010,bus6193,bus6326,0.03488,0.08525,0.01116,98,0,0,0,0,1,0,0,22.33,-0.4,-22.15,-0.28,0,0,0,0
2011,br2011,bus6196,bus6194,0.01994,0.08268,0.01403,149,0,0,0,0,1,0,0,23.85,7.12,-23.73,-7.98,0,0,0,0
2012,br2012,bus6194,bus6231,0.00815,0.03567,0.00543,149,0,0,0,0,1,0,0,30.86,3.91,-30.78,-4.08,0,0,0,0
2013,br2013,bus6232,bus6194,0.00593,0.04134,0.00676,221,0,0,0,0,1,0,0,93.59,8.5,-93.06,-5.48,0,0,0,0
2014,br2014,bus6195,bus7314,0.01465,0.06078,0.01031,149,0,0,0,0,1,0,0,34.4,6.93,-34.22,-7.17,0,0,0,0
2015,br2015,bus6198,bus6197,0.00015,0.01413,0,1372,0,0,1,0,1,0,0,-583.34,-48.82,583.84,96.44,0,0,0,0
2016,br2016,bus6197,bus6234,0.00025,0.003,0.19905,2020,0,0,0,0,1,0,0,435.04,-29.5,-434.58,14.3,0,0,0,0
2017,br2017,bus6197,bus6333,0.00012,0.00144,0.09542,2020,0,0,0,0,1,0,0,290.41,14.82,-290.31,-23.55,0,0,0,0
2018,br2018,bus6199,bus6198,0.00048,0.01693,0,420,0,0,1,0,1,0,0,-291.94,-3.4,292.34,17.68,0,0,0,0
2019,br2019,bus6199,bus6198,0.00048,0.01693,0,420,0,0,1,0,1,0,0,-291.94,-3.4,292.34,17.68,0,0,0,0
2020,br2020,bus6199,bus6198,0.00048,0.01693,0,420,0,0,1,0,1,0,0,-291.94,-3.4,292.34,17.68,0,0,0,0
2021,br2021,bus6287,bus6198,0.00092,0.00901,0.01734,548,0,0,0,0,1,0,0,98.02,-41.61,-97.91,40.86,0,0,0,0
2022,br2022,bus6337,bus6199,0.00218,0.01487,0.00253,221,0,0,0,0,1,0,0,-100.73,21.38,100.96,-20.07,0,0,0,0
2023,br2023,bus6337,bus6199,0.00218,0.01487,0.00253,221,0,0,0,0,1,0,0,-100.73,21.38,100.96,-20.07,0,0,0,0
2024,br2024,bus6200,bus6225,0.00252,0.01513,0.00205,98,0,0,0,0,1,0,0,16.14,-8.01,-16.13,7.86,0,0,0,0
2025,br2025,bus6200,bus6275,0.00286,0.01632,0.00245,98,0,0,0,0,1,0,0,4.05,4.03,-4.05,-4.26,0,0,0,0
2026,br2026,bus6200,bus6284,0.00797,0.03555,0.00521,149,0,0,0,0,1,0,0,-66.47,-9.13,66.84,10.27,0,0,0,0
2027,br2027,bus6201,bus6203,0.01894,0.04631,0.00606,98,0,0,0,0,1,0,0,-12.87,25.05,13.03,-25.27,0,0,0,0
2028,br2028,bus6201,bus6356,0.00518,0.02956,0.00444,245,0,0,0,0,1,0,0,-27.75,-69.73,28.04,70.94,0,0,0,0
2029,br2029,bus6280,bus6202,0.02835,0.06931,0.00908,115,0,0,0,0,1,0,0,13.57,-9,-13.5,8.25,0,0,0,0
2030,br2030,bus6340,bus6202,0.01509,0.08621,0.01295,115,0,0,0,0,1,0,0,17.3,-2.4,-17.25,1.34,0,0,0,0
2031,br2031,bus6204,bus6337,0.00539,0.03236,0.00439,98,0,0,0,0,1,0,0,-22.6,-38.73,22.71,38.95,0,0,0,0
2032,br2032,bus6205,bus6223,0.00232,0.01501,0.00286,221,0,0,0,0,1,0,0,-91.73,-14.29,91.94,15.35,0,0,0,0
2033,br2033,bus6205,bus6223,0.00232,0.01501,0.00286,221,0,0,0,0,1,0,0,-91.73,-14.29,91.94,15.35,0,0,0,0
2034,br2034,bus6207,bus6282,0.01027,0.04493,0.00684,149,0,0,0,0,1,0,0,-93.4,36.94,94.4,-33.28,0,0,0,0
2035,br2035,bus6207,bus6313,0.0096,0.05765,0.00782,221,0,0,0,0,1,0,0,-4.14,51.04,4.39,-50.35,0,0,0,0
2036,br2036,bus6331,bus6208,0.00218,0.0152,0.00249,221,0,0,0,0,1,0,0,30.69,32.75,-30.64,-32.68,0,0,0,0
2037,br2037,bus6331,bus6208,0.00218,0.0152,0.00249,221,0,0,0,0,1,0,0,30.69,32.75,-30.64,-32.68,0,0,0,0
2038,br2038,bus6208,bus6353,0.0108,0.04812,0.00706,149,0,0,0,0,1,0,0,-71.69,-4.55,72.26,6.42,0,0,0,0
2039,br2039,bus6309,bus6209,0.018,0.078,0.012,150,0,0,0,0,1,0,0,21.62,-0.33,-21.54,-0.52,0,0,0,0
2040,br2040,bus6211,bus6210,0.0003,0.01639,0,978,0,0,1,0,1,0,0,-225.19,-33.75,225.34,41.81,0,0,0,0
2041,br2041,bus6213,bus6210,0.00066,0.04478,0,363,0,0,1,0,1,0,0,177.9,19.45,-177.7,-6.19,0,0,0,0
2042,br2042,bus6214,bus6210,0.00044,0.02757,0,718,0,0,1,0,1,0,0,552.3,55.54,-551.05,23,0,0,0,0
2043,br2043,bus6215,bus6210,0.0001,0.0071,0,721,0,0,1,0,1,0,0,552.3,99.93,-552.01,-79.25,0,0,0,0
2044,br2044,bus6216,bus6210,0.00021,0.01596,0,710,0,0,1,0,1,0,0,552.3,58.81,-551.7,-13.29,0,0,0,0
2045,br2045,bus6210,bus6292,0.00114,0.01377,0.91489,2020,0,0,0,0,1,0,0,252.46,11.98,-251.74,-100,0,0,0,0
2046,br2046,bus6212,bus6211,0.00083,0.03328,0,381,0,0,1,0,1,0,0,-147.74,-13.84,147.91,20.88,0,0,0,0
2047,br2047,bus6211,bus6359,0.00367,0.02624,0.04784,443,0,0,0,0,1,0,0,77.28,12.86,-77.06,-16.33,0,0,0,0
2048,br2048,bus6218,bus6231,0.02084,0.09119,0.01389,149,0,0,0,0,1,0,0,10.9,-2.12,-10.88,0.89,0,0,0,0
2049,br2049,bus6278,bus6218,0.00985,0.04084,0.00693,149,0,0,0,0,1,0,0,62.55,13.41,-62.15,-12.4,0,0,0,0
2050,br2050,bus6219,bus6345,0.00408,0.02332,0.0035,98,0,0,0,0,1,0,0,-20.93,31.52,20.99,-31.52,0,0,0,0
2051,br2051,bus6221,bus6322,0.01605,0.09634,0.01307,98,0,0,0,0,1,0,0,4.57,15.82,-4.53,-16.89,0,0,0,0
2052,br2052,bus6223,bus6222,0.00029,0.0171,0,457,0,0,1,0,1,0,0,-259.96,-44.58,260.17,56.74,0,0,0,0
2053,br2053,bus6223,bus6222,0.00029,0.0171,0,457,0,0,1,0,1,0,0,-259.96,-44.58,260.17,56.74,0,0,0,0
2054,br2054,bus6223,bus6222,0.00029,0.0171,0,457,0,0,1,0,1,0,0,-259.96,-44.58,260.17,56.74,0,0,0,0
2055,br2055,bus6222,bus6229,0.00375,0.03669,0.07059,548,0,0,0,0,1,0,0,-121.31,-47.04,121.94,45.96,0,0,0,0
2056,br2056,bus6255,bus6222,0.00167,0.01635,0.03146,647,0,0,0,0,1,0,0,315,59.73,-313.32,-46.49,0,0,0,0
2057,br2057,bus6222,bus6293,0.00233,0.0228,0.04388,647,0,0,0,0,1,0,0,-208.82,-27.64,209.86,33.33,0,0,0,0
2058,br2058,bus6222,bus6354,0.00491,0.03508,0.06396,443,0,0,0,0,1,0,0,-11.24,-13.41,11.25,7.09,0,0,0,0
2059,br2059,bus6227,bus6223,0.00231,0.01613,0.00264,250,0,0,0,0,1,0,0,-146.58,-17.55,147.1,20.94,0,0,0,0
2060,br2060,bus6227,bus6223,0.00231,0.01613,0.00264,250,0,0,0,0,1,0,0,-146.58,-17.55,147.1,20.94,0,0,0,0
2061,br2061,bus6224,bus6331,0.00467,0.01938,0.00329,149,0,0,0,0,1,0,0,-21.28,-34.73,21.36,34.74,0,0,0,0
2062,br2062,bus6225,bus6307,0.00669,0.0298,0.00437,149,0,0,0,0,1,0,0,-9.32,5.52,9.33,-5.91,0,0,0,0
2063,br2063,bus6227,bus6238,0.00232,0.01616,0.00264,221,0,0,0,0,1,0,0,59.37,10.27,-59.29,-9.91,0,0,0,0
2064,br2064,bus6227,bus6238,0.00232,0.01616,0.00264,221,0,0,0,0,1,0,0,59.37,10.27,-59.29,-9.91,0,0,0,0
2065,br2065,bus6227,bus6330,0.01472,0.036,0.00471,98,0,0,0,0,1,0,0,48.06,-21.22,-47.64,21.79,0,0,0,0
2066,br2066,bus6229,bus6228,0.00011,0.01313,0,1208,0,0,1,0,1,0,0,-573.87,32.11,574.22,9.59,0,0,0,0
2067,br2067,bus6298,bus6228,0.00022,0.00262,0.17409,2020,0,0,0,0,1,0,0,574.92,-0.2,-574.22,-9.59,0,0,0,0
2068,br2068,bus6230,bus6229,0.00061,0.03602,0,350,0,0,1,0,1,0,0,-195.79,-47.12,196.03,61.74,0,0,0,0
2069,br2069,bus6230,bus6229,0.00061,0.03602,0,350,0,0,1,0,1,0,0,-195.79,-47.12,196.03,61.74,0,0,0,0
2070,br2070,bus6277,bus6229,0.00147,0.01434,0.0276,548,0,0,0,0,1,0,0,-59.77,-59.08,59.87,57.2,0,0,0,0
2071,br2071,bus6230,bus6278,0.009,0.05404,0.00733,140,0,0,0,0,1,0,0,-6.3,7.28,6.31,-7.96,0,0,0,0
2072,br2072,bus6232,bus6294,0.00252,0.01629,0.00311,221,0,0,0,0,1,0,0,-80.11,-13.69,80.28,14.46,0,0,0,0
2073,br2073,bus6232,bus6294,0.00252,0.01629,0.00311,221,0,0,0,0,1,0,0,-80.11,-13.69,80.28,14.46,0,0,0,0
2074,br2074,bus6235,bus6234,6.00E-05,0.00475,0,1190,0,0,1,0,1,0,0,-569.81,-60.75,570,75.88,0,0,0,0
2075,br2075,bus6236,bus6235,0.00075,0.02962,0,406,0,0,1,0,1,0,0,-247.14,-40.2,247.62,58.81,0,0,0,0
2076,br2076,bus6236,bus6235,0.00075,0.02962,0,406,0,0,1,0,1,0,0,-247.14,-40.2,247.62,58.81,0,0,0,0
2077,br2077,bus6325,bus6237,0.01418,0.05883,0.00998,149,0,0,0,0,1,0,0,-27.13,7.31,27.24,-7.84,0,0,0,0
2078,br2078,bus6237,bus8102,0.02383,0.14308,0.01942,98,0,0,0,0,1,0,0,-23.08,0.25,23.21,-1.44,0,0,0,0
2079,br2079,bus6238,bus6345,0.00383,0.02298,0.00312,98,0,0,0,0,1,0,0,-16.23,-18.37,16.26,18.21,0,0,0,0
2080,br2080,bus6240,bus6239,0.00028,0.01264,0,1194,0,0,1,0,1,0,0,-634.62,-114.97,635.76,166.27,0,0,0,0
2081,br2081,bus6242,bus6239,0.0004,0.04713,0,380,0,0,1,0,1,0,0,60.83,18.83,-60.81,-17.06,0,0,0,0
2082,br2082,bus6243,bus6239,0.00024,0.01934,0,690,0,0,1,0,1,0,0,182.49,45.89,-182.41,-39.56,0,0,0,0
2083,br2083,bus6244,bus6239,0.00024,0.01637,0,957,0,0,1,0,1,0,0,297.17,55.72,-296.97,-41.88,0,0,0,0
2084,br2084,bus6245,bus6239,0.00021,0.01383,0,965,0,0,1,0,1,0,0,297.17,64.31,-296.99,-52.49,0,0,0,0
2085,br2085,bus6246,bus6239,0.00011,0.00711,0,967,0,0,1,0,1,0,0,297.17,121.17,-297.06,-114.4,0,0,0,0
2086,br2086,bus6247,bus6239,0.00014,0.00867,0,694,0,0,1,0,1,0,0,182.82,93.32,-182.76,-89.94,0,0,0,0
2087,br2087,bus6248,bus6239,0.00018,0.01749,0,689,0,0,1,0,1,0,0,182.82,50.78,-182.76,-44.96,0,0,0,0
2088,br2088,bus6249,bus6239,0.00046,0.02531,0,685,0,0,1,0,1,0,0,182.82,35.11,-182.67,-27,0,0,0,0
2089,br2089,bus6239,bus7414,0.0015,0.019,1.24,2000,0,0,0,0,1,0,0,-1143.6,200.11,1163.1,-84.7,0,0,0,0
2090,br2090,bus6241,bus6240,0.00111,0.05088,0,300,0,0,1,0,1,0,0,-175.71,-24.47,176.07,40.67,0,0,0,0
2091,br2091,bus6241,bus6240,0.00111,0.05088,0,300,0,0,1,0,1,0,0,-175.71,-24.47,176.07,40.67,0,0,0,0
2092,br2092,bus6240,bus6287,0.00218,0.02128,0.04095,647,0,0,0,0,1,0,0,347.49,7.6,-344.92,13.32,0,0,0,0
2093,br2093,bus6240,bus6321,0.00473,0.03381,0.06164,443,0,0,0,0,1,0,0,-65,26.02,65.23,-30.63,0,0,0,0
2094,br2094,bus6253,bus6329,0.01564,0.06488,0.01101,149,0,0,0,0,1,0,0,56.68,-12.22,-56.17,13.21,0,0,0,0
2095,br2095,bus6255,bus6254,4.00E-05,0.00481,0,1350,0,0,1,0,1,0,0,-806.17,-160.6,806.43,192.31,0,0,0,0
2096,br2096,bus6257,bus6254,0.00011,0.01147,0,726,0,0,1,0,1,0,0,58.95,-9.89,-58.95,10.29,0,0,0,0
2097,br2097,bus6258,bus6254,0.00037,0.02186,0,731,0,0,1,0,1,0,0,106.96,-5.6,-106.92,8.01,0,0,0,0
